assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-7978","1CH 20:7","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2753；审核 ekr-003017"
"asrt-7979","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003018"
"asrt-7979","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0054；审核 ekr-003018"
"asrt-7980","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003019"
"asrt-7980","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0066；审核 ekr-003019"
"asrt-7981","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003020"
"asrt-7981","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0113；审核 ekr-003020"
"asrt-7982","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003021"
"asrt-7982","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0139；审核 ekr-003021"
"asrt-7983","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003022"
"asrt-7983","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0138；审核 ekr-003022"
"asrt-7984","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003023"
"asrt-7984","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0137；审核 ekr-003023"
"asrt-7985","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003024"
"asrt-7985","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0136；审核 ekr-003024"
"asrt-7986","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003025"
"asrt-7986","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0441；审核 ekr-003025"
"asrt-7987","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003026"
"asrt-7987","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0442；审核 ekr-003026"
"asrt-7988","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003027"
"asrt-7988","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3293；审核 ekr-003027"
"asrt-7989","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003028"
"asrt-7989","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3295；审核 ekr-003028"
"asrt-7990","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003029"
"asrt-7990","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3296；审核 ekr-003029"
"asrt-7991","GEN 25:25","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0107；审核 ekr-003030"
"asrt-7991","GEN 25:26","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3297；审核 ekr-003030"
"asrt-7992","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0117；审核 ekr-003031"
"asrt-7992","STEP:JHN 4:5","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0178；审核 ekr-003031"
"asrt-7993","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0116；审核 ekr-003032"
"asrt-7993","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0196；审核 ekr-003032"
"asrt-7994","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003033"
"asrt-7994","1CH 8:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0389；审核 ekr-003033"
"asrt-7995","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003034"
"asrt-7995","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0390；审核 ekr-003034"
"asrt-7996","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003035"
"asrt-7996","1CH 8:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0391；审核 ekr-003035"
"asrt-7997","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003036"
"asrt-7997","1CH 7:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0392；审核 ekr-003036"
"asrt-7998","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003037"
"asrt-7998","1CH 7:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0393；审核 ekr-003037"
"asrt-7999","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-003038"
"asrt-7999","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0383；审核 ekr-003038"
"asrt-8000","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3282；审核 ekr-003039"
"asrt-8000","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2630；审核 ekr-003039"
"asrt-8001","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3283；审核 ekr-003040"
"asrt-8001","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2862；审核 ekr-003040"
"asrt-8002","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0117；审核 ekr-003041"
"asrt-8002","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3307；审核 ekr-003041"
"asrt-8003","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0116；审核 ekr-003042"
"asrt-8003","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0462；审核 ekr-003042"
"asrt-8004","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003043"
"asrt-8004","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0395；审核 ekr-003043"
"asrt-8005","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0115；审核 ekr-003044"
"asrt-8005","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0471；审核 ekr-003044"
"asrt-8006","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3281；审核 ekr-003045"
"asrt-8006","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2483；审核 ekr-003045"
"asrt-8007","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3282；审核 ekr-003046"
"asrt-8007","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2631；审核 ekr-003046"
"asrt-8008","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3282；审核 ekr-003047"
"asrt-8008","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2632；审核 ekr-003047"
"asrt-8009","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003048"
"asrt-8009","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0396；审核 ekr-003048"
"asrt-8010","1CH 2:2","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0430；审核 ekr-003049"
"asrt-8010","GEN 46:23","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1208；审核 ekr-003049"
"asrt-8011","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-003050"
"asrt-8011","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0385；审核 ekr-003050"
"asrt-8012","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-003051"
"asrt-8012","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0386；审核 ekr-003051"
"asrt-8013","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-003052"
"asrt-8013","1CH 7:30","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0387；审核 ekr-003052"
"asrt-8014","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0114；审核 ekr-003053"
"asrt-8014","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0513；审核 ekr-003053"
"asrt-8015","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3283；审核 ekr-003054"
"asrt-8015","GEN 30:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2863；审核 ekr-003054"
"asrt-8016","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3281；审核 ekr-003055"
"asrt-8016","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2484；审核 ekr-003055"
"asrt-8017","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0114；审核 ekr-003056"
"asrt-8017","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0514；审核 ekr-003056"
"asrt-8018","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3280；审核 ekr-003057"
"asrt-8018","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1899；审核 ekr-003057"
"asrt-8019","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003058"
"asrt-8019","1CH 7:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0397；审核 ekr-003058"
"asrt-8020","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0114；审核 ekr-003059"
"asrt-8020","1CH 4:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0515；审核 ekr-003059"
"asrt-8021","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3281；审核 ekr-003060"
"asrt-8021","1CH 7:13","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2485；审核 ekr-003060"
"asrt-8022","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0115；审核 ekr-003061"
"asrt-8022","EXO 6:20","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3325；审核 ekr-003061"
"asrt-8023","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0115；审核 ekr-003062"
"asrt-8023","1CH 23:6","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0472；审核 ekr-003062"
"asrt-8024","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0117；审核 ekr-003063"
"asrt-8024","GEN 30:24","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0457；审核 ekr-003063"
"asrt-8025","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0115；审核 ekr-003064"
"asrt-8025","GEN 29:34","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0473；审核 ekr-003064"
"asrt-8026","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003065"
"asrt-8026","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0398；审核 ekr-003065"
"asrt-8027","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003066"
"asrt-8027","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0399；审核 ekr-003066"
"asrt-8028","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0114；审核 ekr-003067"
"asrt-8028","GEN 29:33","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0516；审核 ekr-003067"
"asrt-8029","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0116；审核 ekr-003068"
"asrt-8029","1CH 2:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0463；审核 ekr-003068"
"asrt-8030","GEN 29:32","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3282；审核 ekr-003069"
"asrt-8030","1CH 5:3","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-2633；审核 ekr-003069"
"asrt-8031","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0116；审核 ekr-003070"
"asrt-8031","GEN 29:35","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3317；审核 ekr-003070"
"asrt-8032","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-3280；审核 ekr-003071"
"asrt-8032","1CH 7:1","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-1900；审核 ekr-003071"
"asrt-8033","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0072；审核 ekr-003072"
"asrt-8033","GEN 35:18","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0400；审核 ekr-003072"
"asrt-8034","GEN 30:11","source:0002","inference","0.78","扩展亲属推论 uncle_aunt_from_sibling_and_parent_edges；前提 asrt-0058；审核 ekr-003073"
